date,time,tempC,windspeedKmph,weatherDesc,precipMM,humidity,visibility,pressure,cloudcover,city
2016-01-01,9,4,2,Sunny,0.0,82,10,1026,14,turin
2016-01-01,12,3,4,Sunny,0.1,76,10,1024,12,turin
2016-01-01,15,2,4,Sunny,0.0,85,10,1024,15,turin
2016-01-02,12,1,6,Rain,1.1,81,9,1016,82,turin
2016-01-02,18,-1,2,Rain,1.0,96,9,1014,92,turin
2016-01-03,0,-1,3,Rain,0.8,95,9,1013,58,turin
2016-01-03,3,0,1,Clear,0.0,88,10,1012,7,turin
2016-01-03,6,2,2,Sunny,0.0,88,10,1012,3,turin
2016-01-03,9,4,0,Cloudy,0.0,73,10,1011,33,turin
2016-01-03,12,4,8,Sunny,0.0,69,10,1009,6,turin
2016-01-03,15,1,9,Cloudy,0.0,88,10,1007,52,turin
2016-01-04,0,-1,5,Snow,2.6,95,2,1004,100,turin
2016-01-04,3,-1,4,Snow,1.3,94,6,1001,55,turin
2016-01-04,6,0,6,Cloudy,0.0,81,10,1020,35,turin
2016-01-04,9,2,6,Rain,0.3,76,9,1019,87,turin
2016-01-04,12,5,6,Cloudy,0.0,71,9,1019,36,turin
2016-01-04,15,3,6,Rain,0.3,75,9,1018,80,turin
2016-01-04,18,1,6,Cloudy,0.0,79,8,1019,31,turin
2016-01-04,21,0,7,Rain,0.0,77,9,1019,81,turin
2016-01-05,0,0,7,Rain,0.0,80,9,1015,69,turin
2016-01-05,3,-1,6,Rain,0.0,84,10,1010,50,turin
2016-01-05,6,-2,4,Sunny,0.0,93,10,999,10,turin
2016-01-05,9,1,6,Sunny,0.1,82,10,1000,10,turin
2016-01-05,12,0,5,Sunny,0.1,81,10,1000,17,turin
2016-01-05,15,-1,5,Cloudy,0.0,89,10,1000,34,turin
2016-01-05,18,-2,3,Clear,0.0,93,10,1002,20,turin
2016-01-05,21,-3,2,Cloudy,0.1,93,10,1002,33,turin
2016-01-06,0,-2,1,Cloudy,0.1,92,10,1002,82,turin
2016-01-06,3,-2,1,Clear,0.0,93,10,1002,24,turin
2016-01-06,6,0,2,Sunny,0.0,90,10,1003,10,turin
2016-01-06,9,4,0,Sunny,0.0,73,10,1002,4,turin
2016-01-06,12,4,6,Sunny,0.0,69,10,1001,4,turin
2016-01-06,15,2,3,Sunny,0.0,84,10,1001,12,turin
2016-01-06,18,0,3,Clear,0.1,91,10,1003,5,turin
2016-01-06,21,0,5,Clear,0.0,83,10,1004,4,turin
2016-01-07,0,0,5,Clear,0.0,74,10,1005,3,turin
2016-01-07,3,-1,5,Clear,0.0,65,10,1005,9,turin
2016-01-07,6,1,5,Cloudy,0.0,66,10,1005,68,turin
2016-01-07,12,2,3,Rain,0.9,62,9,1004,48,turin
2016-01-07,15,0,4,Rain,1.2,72,9,1003,32,turin
2016-01-07,21,-2,2,Clear,0.0,92,10,1007,3,turin
2016-01-08,0,-1,3,Clear,0.0,91,10,1008,8,turin
2016-01-08,3,-1,3,Clear,0.0,89,10,1008,9,turin
2016-01-08,6,1,2,Sunny,0.0,93,10,1008,11,turin
2016-01-08,9,4,5,Sunny,0.1,84,10,1008,11,turin
2016-01-08,12,3,8,Sunny,0.1,71,10,1008,15,turin
2016-01-08,15,1,5,Sunny,0.1,80,10,1008,17,turin
2016-01-10,3,-1,2,Clear,0.0,93,10,1006,11,turin
2016-01-10,6,3,4,Sunny,0.1,94,10,1005,4,turin
2016-01-10,9,4,4,Sunny,0.1,86,10,1004,19,turin
2016-01-10,12,4,4,Rain,0.2,81,9,1002,23,turin
2016-01-10,18,1,2,Rain,0.6,96,9,1003,34,turin
2016-01-10,21,1,3,Rain,0.2,98,9,1004,30,turin
2016-01-11,9,4,4,Rain,0.9,95,9,997,39,turin
2016-01-11,12,4,1,Rain,1.1,84,9,996,15,turin
2016-01-11,15,6,3,Sunny,0.4,85,10,997,4,turin
2016-01-11,18,4,11,Clear,0.4,63,10,1000,11,turin
2016-01-11,21,5,11,Clear,0.2,64,10,1001,18,turin
2016-01-12,0,4,12,Cloudy,0.0,65,10,1003,26,turin
2016-01-12,3,3,13,Clear,0.1,66,10,1004,4,turin
2016-01-12,6,5,15,Sunny,0.2,62,10,1005,3,turin
2016-01-12,9,8,17,Sunny,0.1,51,10,1007,0,turin
2016-01-12,12,9,19,Sunny,0.1,35,10,1008,1,turin
2016-01-12,15,8,15,Sunny,0.0,40,10,1008,3,turin
2016-01-12,18,3,10,Clear,0.0,55,10,1010,5,turin
2016-01-12,21,3,15,Clear,0.1,57,10,1011,7,turin
2016-01-13,0,3,17,Clear,0.2,55,10,1013,3,turin
2016-01-13,3,3,18,Clear,0.0,50,10,1015,0,turin
2016-01-13,6,3,15,Sunny,0.0,49,10,1018,0,turin
2016-01-13,9,6,15,Sunny,0.0,43,10,1020,0,turin
2016-01-13,12,7,16,Sunny,0.0,30,10,1021,1,turin
2016-01-13,15,7,5,Sunny,0.0,38,10,1021,2,turin
2016-01-13,18,1,9,Clear,0.0,47,10,1022,13,turin
2016-01-13,21,-1,7,Clear,0.0,49,10,1020,22,turin
2016-01-14,0,-2,9,Clear,0.0,55,10,1020,11,turin
2016-01-14,3,0,5,Clear,0.0,55,10,1019,14,turin
2016-01-14,6,0,4,Cloudy,0.0,56,10,1017,47,turin
2016-01-14,15,2,4,Sunny,0.0,54,10,1012,16,turin
2016-01-14,18,-3,1,Clear,0.0,66,10,1012,17,turin
2016-01-14,21,-3,1,Clear,0.0,67,10,1012,8,turin
2016-01-15,0,-2,6,Clear,0.0,74,10,1012,4,turin
2016-01-15,3,1,5,Clear,0.0,79,10,1013,0,turin
2016-01-15,6,2,13,Sunny,0.0,62,10,1014,0,turin
2016-01-15,9,4,13,Sunny,0.0,41,10,1016,0,turin
2016-01-15,12,5,11,Sunny,0.0,27,10,1015,0,turin
2016-01-15,15,4,12,Sunny,0.0,35,10,1015,0,turin
2016-01-15,18,-2,11,Clear,0.0,48,10,1016,4,turin
2016-01-15,21,-3,11,Clear,0.0,51,10,1016,4,turin
2016-01-16,0,-3,9,Cloudy,0.0,50,10,1016,32,turin
2016-01-16,3,-2,9,Cloudy,0.0,45,10,1017,46,turin
2016-01-16,6,0,9,Cloudy,0.0,45,10,1018,28,turin
2016-01-16,9,3,9,Sunny,0.0,39,10,1019,2,turin
2016-01-16,12,7,5,Sunny,0.0,28,10,1019,0,turin
2016-01-16,15,6,6,Sunny,0.0,36,10,1020,0,turin
2016-01-16,18,0,10,Clear,0.0,46,10,1022,0,turin
2016-01-16,21,-1,10,Clear,0.0,48,10,1022,0,turin
2016-01-17,0,-2,14,Clear,0.0,45,10,1023,2,turin
2016-01-17,3,-1,10,Clear,0.0,46,10,1023,2,turin
2016-01-17,6,-1,10,Sunny,0.0,46,10,1023,3,turin
2016-01-17,9,2,8,Sunny,0.0,38,10,1023,3,turin
2016-01-17,12,4,3,Sunny,0.0,30,10,1021,4,turin
2016-01-17,15,4,3,Sunny,0.0,38,10,1020,2,turin
2016-01-17,18,-2,8,Clear,0.0,47,10,1022,3,turin
2016-01-17,21,-3,7,Clear,0.0,51,10,1023,6,turin
2016-01-18,0,-3,6,Clear,0.0,49,10,1024,2,turin
2016-01-18,3,-5,2,Cloudy,0.0,51,10,1022,33,turin
2016-01-18,9,0,2,Sunny,0.0,45,10,1021,12,turin
2016-01-18,12,-1,3,Cloudy,0.0,38,10,1019,48,turin
2016-01-18,15,-2,3,Cloudy,0.0,39,10,1018,76,turin
2016-01-18,18,-5,3,Cloudy,0.0,44,10,1018,85,turin
2016-01-18,21,-5,1,Cloudy,0.0,44,10,1018,49,turin
2016-01-19,0,-5,3,Snow,0.0,42,10,1018,52,turin
2016-01-19,3,-5,2,Cloudy,0.0,40,10,1017,28,turin
2016-01-19,6,-3,3,Snow,0.0,41,10,1017,23,turin
2016-01-19,9,0,4,Sunny,0.0,41,10,1017,25,turin
2016-01-19,12,0,4,Snow,0.0,38,10,1017,13,turin
2016-01-19,15,-1,6,Sunny,0.0,42,10,1016,12,turin
2016-01-19,18,-4,3,Clear,0.0,52,10,1018,15,turin
2016-01-19,21,-5,4,Clear,0.0,52,10,1018,25,turin
2016-01-20,0,-5,3,Clear,0.0,53,10,1018,15,turin
2016-01-20,3,-3,1,Clear,0.0,52,10,1018,7,turin
2016-01-20,6,-3,2,Sunny,0.0,58,10,1018,9,turin
2016-01-20,9,0,3,Sunny,0.0,52,10,1018,12,turin
2016-01-20,12,1,5,Sunny,0.0,46,10,1017,11,turin
2016-01-20,15,0,5,Sunny,0.0,53,10,1017,10,turin
2016-01-20,18,-4,3,Clear,0.0,67,10,1018,14,turin
2016-01-20,21,-4,1,Clear,0.0,78,10,1019,10,turin
2016-01-21,0,-4,2,Clear,0.0,80,10,1019,8,turin
2016-01-21,3,-3,1,Clear,0.0,83,10,1019,4,turin
2016-01-21,6,0,2,Sunny,0.0,86,10,1020,0,turin
2016-01-21,9,4,3,Sunny,0.0,69,10,1021,0,turin
2016-01-21,12,4,5,Sunny,0.0,60,10,1021,0,turin
2016-01-21,15,3,6,Sunny,0.0,70,10,1022,0,turin
2016-01-21,18,-3,5,Clear,0.0,87,10,1025,2,turin
2016-01-21,21,-4,4,Clear,0.0,90,10,1026,3,turin
2016-01-22,0,-4,3,Clear,0.0,92,10,1028,5,turin
2016-01-22,3,-4,1,Clear,0.0,93,10,1029,4,turin
2016-01-22,6,0,4,Sunny,0.0,93,10,1030,0,turin
2016-01-22,9,1,3,Sunny,0.0,81,10,1031,5,turin
2016-01-22,12,1,3,Sunny,0.0,73,10,1030,5,turin
2016-01-22,15,0,5,Sunny,0.0,81,10,1030,10,turin
2016-01-23,6,-1,3,Sunny,0.1,94,10,1032,19,turin
2016-01-23,9,3,4,Sunny,0.0,79,10,1032,2,turin
2016-01-23,12,4,4,Sunny,0.0,60,10,1031,5,turin
2016-01-23,15,2,2,Cloudy,0.0,76,10,1032,32,turin
2016-01-23,18,-2,7,Clear,0.0,87,10,1034,19,turin
2016-01-23,21,2,6,Clear,0.0,81,10,1035,0,turin
2016-01-24,0,1,5,Clear,0.0,85,10,1036,0,turin
2016-01-24,3,-2,1,Clear,0.0,89,10,1035,7,turin
2016-01-24,6,1,4,Sunny,0.0,91,10,1036,4,turin
2016-01-24,9,4,1,Sunny,0.0,81,10,1036,10,turin
2016-01-24,12,5,3,Sunny,0.0,70,10,1034,8,turin
2016-01-24,15,5,5,Sunny,0.0,74,10,1033,11,turin
2016-01-24,18,1,4,Clear,0.0,88,10,1034,3,turin
2016-01-24,21,1,3,Clear,0.0,85,10,1034,3,turin
2016-01-25,0,0,3,Cloudy,0.0,88,10,1034,28,turin
2016-01-25,3,1,2,Clear,0.0,89,10,1033,19,turin
2016-01-25,6,3,3,Sunny,0.1,90,10,1032,8,turin
2016-01-25,9,7,1,Sunny,0.0,81,10,1031,4,turin
2016-01-25,12,7,1,Sunny,0.0,75,10,1031,12,turin
2016-01-25,15,8,4,Sunny,0.0,80,10,1030,5,turin
2016-01-25,18,3,3,Clear,0.0,93,10,1031,6,turin
2016-01-25,21,4,2,Clear,0.0,92,10,1031,3,turin
2016-01-26,0,5,3,Clear,0.0,92,10,1031,0,turin
2016-01-26,3,6,2,Clear,0.0,91,10,1031,0,turin
2016-01-26,6,5,4,Sunny,0.0,89,10,1031,6,turin
2016-01-26,9,7,1,Cloudy,0.0,79,10,1031,28,turin
2016-01-26,12,8,2,Cloudy,0.0,71,10,1030,46,turin
2016-01-26,15,9,3,Sunny,0.0,81,10,1029,6,turin
2016-01-26,18,5,3,Clear,0.0,94,10,1030,7,turin
2016-01-26,21,5,3,Clear,0.0,92,10,1029,5,turin
2016-01-27,0,4,4,Clear,0.0,93,10,1029,4,turin
2016-01-27,3,5,2,Clear,0.0,93,10,1029,3,turin
2016-01-27,6,6,3,Sunny,0.1,94,10,1029,3,turin
2016-01-27,9,8,3,Sunny,0.1,89,10,1029,19,turin
2016-01-27,15,7,5,Cloudy,0.0,89,10,1027,65,turin
2016-01-28,0,4,4,Rain,0.2,94,9,1028,33,turin
2016-01-28,3,4,2,Rain,0.2,94,9,1028,19,turin
2016-01-28,6,6,8,Rain,0.3,93,9,1029,15,turin
2016-01-28,9,9,3,Rain,0.2,82,9,1029,23,turin
2016-01-28,15,8,5,Cloudy,0.1,90,10,1027,58,turin
2016-01-29,0,5,6,Rain,0.3,91,9,1030,31,turin
2016-01-29,3,6,4,Rain,0.2,88,9,1030,21,turin
2016-01-29,6,6,4,Rain,0.3,87,9,1030,34,turin
2016-01-29,9,10,2,Sunny,0.0,77,10,1031,8,turin
2016-01-29,12,11,4,Sunny,0.0,70,10,1030,9,turin
2016-01-29,15,12,5,Sunny,0.0,69,10,1030,5,turin
2016-01-30,6,6,3,Cloudy,0.0,97,10,1030,55,turin
2016-01-30,9,9,1,Cloudy,0.1,80,10,1028,30,turin
2016-01-30,12,10,5,Cloudy,0.1,80,10,1026,30,turin
2016-01-30,15,8,6,Cloudy,0.1,87,10,1025,40,turin
2016-01-30,18,6,3,Rain,0.2,92,9,1025,16,turin
2016-01-30,21,6,4,Clear,0.2,87,10,1022,8,turin
2016-01-31,0,5,0,Clear,0.2,91,10,1021,8,turin
2016-01-31,3,6,0,Clear,0.1,94,10,1018,8,turin
2016-01-31,9,9,3,Sunny,0.1,86,10,1018,5,turin
2016-01-31,12,11,5,Sunny,0.1,75,10,1017,6,turin
2016-01-31,15,10,4,Sunny,0.0,77,10,1017,8,turin
2016-01-31,18,6,3,Clear,0.0,93,10,1018,8,turin
2016-01-31,21,6,2,Clear,0.0,92,10,1020,7,turin
2016-02-01,0,6,4,Clear,0.0,89,10,1021,5,turin
2016-02-01,3,7,7,Clear,0.0,85,10,1022,5,turin
2016-02-01,6,10,6,Sunny,0.0,82,10,1023,0,turin
2016-02-01,9,12,3,Cloudy,0.0,69,10,1024,33,turin
2016-02-01,12,14,5,Cloudy,0.0,57,10,1025,73,turin
2016-02-01,15,14,1,Cloudy,0.0,65,10,1026,38,turin
2016-02-01,18,8,3,Cloudy,0.0,79,10,1027,36,turin
2016-02-01,21,8,4,Clear,0.0,80,10,1027,3,turin
2016-02-02,0,6,1,Cloudy,0.0,88,10,1027,25,turin
2016-02-02,9,10,5,Rain,0.2,84,9,1025,22,turin
2016-02-02,12,10,4,Rain,0.3,80,9,1024,36,turin
2016-02-02,15,8,8,Cloudy,0.1,88,10,1023,65,turin
2016-02-03,0,6,5,Rain,0.3,90,9,1023,28,turin
2016-02-03,9,10,3,Sunny,0.1,85,10,1018,10,turin
2016-02-03,12,10,3,Sunny,0.2,74,10,1016,8,turin
2016-02-03,15,9,16,Sunny,0.6,46,10,1015,3,turin
2016-02-03,18,5,15,Rain,0.7,42,9,1019,14,turin
2016-02-03,21,3,18,Clear,0.1,40,10,1022,2,turin
2016-02-04,0,2,11,Clear,0.1,45,10,1026,4,turin
2016-02-04,3,2,6,Clear,0.0,50,10,1028,3,turin
2016-02-04,6,4,6,Sunny,0.0,49,10,1030,0,turin
2016-02-04,9,7,7,Sunny,0.0,41,10,1029,2,turin
2016-02-04,12,10,4,Sunny,0.0,32,10,1028,2,turin
2016-02-04,15,10,3,Sunny,0.0,35,10,1026,4,turin
2016-02-04,18,5,6,Clear,0.0,54,10,1026,5,turin
2016-02-04,21,4,4,Clear,0.0,60,10,1026,4,turin
2016-02-05,0,4,8,Clear,0.0,63,10,1026,3,turin
2016-02-05,3,5,7,Clear,0.0,63,10,1025,2,turin
2016-02-05,6,7,6,Sunny,0.0,67,10,1026,2,turin
2016-02-05,9,11,3,Sunny,0.0,51,10,1026,2,turin
2016-02-05,12,12,8,Sunny,0.0,45,10,1026,2,turin
2016-02-05,15,11,8,Sunny,0.0,52,10,1025,4,turin
2016-02-05,18,6,6,Clear,0.0,74,10,1027,3,turin
2016-02-05,21,4,7,Clear,0.0,77,10,1028,5,turin
2016-02-06,0,2,6,Clear,0.0,81,10,1029,6,turin
2016-02-06,3,2,1,Clear,0.0,85,10,1029,3,turin
2016-02-06,6,3,1,Sunny,0.0,90,10,1029,3,turin
2016-02-06,9,6,3,Sunny,0.0,69,10,1028,5,turin
2016-02-06,12,5,7,Sunny,0.0,59,10,1026,20,turin
2016-02-06,15,4,6,Cloudy,0.0,62,10,1025,45,turin
2016-02-07,0,2,5,Rain,1.4,82,9,1020,100,turin
2016-02-07,3,3,3,Rain,1.4,87,9,1017,100,turin
2016-02-07,6,4,4,Rain,4.0,92,7,1014,100,turin
2016-02-07,9,5,8,Rain,4.4,89,7,1012,100,turin
2016-02-07,12,5,8,Rain,2.8,88,7,1011,100,turin
2016-02-07,15,3,4,Rain,3.2,87,7,1011,100,turin
2016-02-07,18,2,6,Rain,6.5,90,7,1012,76,turin
2016-02-07,21,1,4,Rain,0.6,91,9,1015,26,turin
2016-02-08,0,1,6,Clear,0.5,87,10,1015,8,turin
2016-02-08,3,4,4,Clear,0.0,76,10,1016,2,turin
2016-02-08,6,2,4,Sunny,0.0,73,10,1017,14,turin
2016-02-08,9,7,2,Cloudy,0.0,68,10,1017,38,turin
2016-02-08,12,8,6,Sunny,0.0,68,10,1015,4,turin
2016-02-08,15,7,8,Sunny,0.0,79,10,1015,15,turin
2016-02-08,21,4,4,Rain,0.2,95,9,1017,20,turin
2016-02-09,15,4,8,Rain,0.9,92,9,1003,94,turin
2016-02-09,18,3,4,Rain,1.9,93,9,1000,100,turin
2016-02-10,0,2,6,Rain,1.1,89,9,999,6,turin
2016-02-10,3,2,9,Clear,0.2,59,10,999,6,turin
2016-02-10,6,3,11,Sunny,0.2,52,10,1001,3,turin
2016-02-10,9,6,19,Sunny,0.0,44,10,1003,3,turin
2016-02-10,12,7,21,Sunny,0.0,31,10,1004,3,turin
2016-02-10,15,6,17,Sunny,0.0,35,10,1004,0,turin
2016-02-10,18,2,13,Clear,0.0,49,10,1006,0,turin
2016-02-10,21,1,12,Clear,0.0,54,10,1007,0,turin
2016-02-11,0,1,9,Clear,0.0,55,10,1008,0,turin
2016-02-11,3,3,9,Clear,0.0,55,10,1009,2,turin
2016-02-11,6,1,8,Sunny,0.0,55,10,1010,8,turin
2016-02-11,9,6,4,Sunny,0.0,44,10,1010,3,turin
2016-02-11,12,6,6,Sunny,0.0,40,10,1008,5,turin
2016-02-11,15,6,6,Sunny,0.0,42,10,1008,5,turin
2016-02-11,18,2,6,Clear,0.1,54,10,1008,20,turin
2016-02-12,3,-1,3,Clear,0.0,61,10,1008,15,turin
2016-02-12,6,1,2,Sunny,0.0,62,10,1007,12,turin
2016-02-12,9,4,3,Cloudy,0.0,53,10,1006,49,turin
2016-02-12,15,1,6,Snow,1.0,70,2,1000,80,turin
2016-02-12,18,-1,5,Snow,2.3,83,5,1000,69,turin
2016-02-12,21,-2,0,Snow,0.3,92,5,999,44,turin
2016-02-13,6,1,1,Sunny,0.0,93,10,999,5,turin
2016-02-13,9,5,3,Sunny,0.0,75,10,998,11,turin
2016-02-13,12,6,6,Sunny,0.1,64,10,997,13,turin
2016-02-13,15,5,9,Sunny,0.1,65,10,996,12,turin
2016-02-13,18,2,5,Rain,0.3,83,9,996,31,turin
2016-02-13,21,0,5,Clear,0.1,87,10,997,9,turin
2016-02-14,12,4,3,Rain,0.3,69,9,991,33,turin
2016-02-14,15,4,8,Sunny,0.1,72,10,993,16,turin
2016-02-14,18,1,3,Clear,0.1,93,10,995,20,turin
2016-02-14,21,1,0,Clear,0.0,92,10,998,7,turin
2016-02-15,0,1,6,Clear,0.0,87,10,999,4,turin
2016-02-15,3,2,5,Clear,0.0,77,10,1001,5,turin
2016-02-15,6,2,4,Sunny,0.0,72,10,1002,7,turin
2016-02-15,9,7,1,Sunny,0.0,56,10,1004,9,turin
2016-02-15,12,9,3,Sunny,0.0,44,10,1005,12,turin
2016-02-15,15,8,5,Sunny,0.0,51,10,1007,23,turin
2016-02-16,0,3,4,Rain,0.7,67,9,1017,20,turin
2016-02-16,3,3,6,Rain,0.4,76,9,1019,37,turin
2016-02-16,6,4,2,Rain,0.9,76,9,1021,46,turin
2016-02-16,9,8,1,Cloudy,0.0,57,10,1022,48,turin
2016-02-16,15,5,5,Rain,1.0,71,9,1022,82,turin
2016-02-16,18,3,4,Rain,2.4,83,9,1023,61,turin
2016-02-16,21,3,5,Rain,1.2,74,9,1022,48,turin
2016-02-17,0,3,4,Rain,3.0,77,8,1021,65,turin
2016-02-17,6,3,3,Rain,1.2,90,9,1019,40,turin
2016-02-17,9,6,6,Rain,0.2,80,9,1018,34,turin
2016-02-18,0,2,6,Rain,1.7,91,9,1019,96,turin
2016-02-18,6,3,2,Cloudy,0.0,93,10,1018,82,turin
2016-02-18,9,6,1,Cloudy,0.1,80,10,1017,49,turin
2016-02-18,12,8,4,Rain,0.2,66,9,1015,19,turin
2016-02-18,15,7,6,Sunny,0.0,66,10,1015,8,turin
2016-02-18,18,4,4,Clear,0.0,89,10,1015,10,turin
2016-02-18,21,2,4,Clear,0.0,79,10,1016,20,turin
2016-02-19,0,1,8,Clear,0.0,70,10,1016,16,turin
2016-02-19,3,1,6,Clear,0.0,63,10,1016,10,turin
2016-02-19,6,3,6,Sunny,0.0,64,10,1018,10,turin
2016-02-19,9,8,6,Sunny,0.0,50,10,1019,5,turin
2016-02-19,12,12,6,Sunny,0.0,36,10,1019,5,turin
2016-02-19,15,10,4,Sunny,0.1,35,10,1019,13,turin
2016-02-19,18,4,10,Rain,0.3,53,9,1021,19,turin
2016-02-19,21,2,13,Clear,0.6,54,10,1023,6,turin
2016-02-20,0,1,9,Clear,0.2,51,10,1025,2,turin
2016-02-20,3,2,8,Clear,0.0,52,10,1027,1,turin
2016-02-20,6,1,5,Sunny,0.0,55,10,1028,7,turin
2016-02-20,9,7,2,Sunny,0.0,47,10,1028,5,turin
2016-02-20,12,9,6,Sunny,0.0,39,10,1027,9,turin
2016-02-20,15,8,8,Sunny,0.0,40,10,1025,8,turin
2016-02-20,18,3,2,Clear,0.0,56,10,1026,8,turin
2016-02-20,21,3,3,Clear,0.0,66,10,1026,7,turin
2016-02-21,0,3,3,Clear,0.0,82,10,1025,5,turin
2016-02-21,3,7,2,Clear,0.0,87,10,1024,2,turin
2016-02-21,6,4,3,Cloudy,0.0,88,10,1024,35,turin
2016-02-21,9,10,1,Sunny,0.0,69,10,1024,13,turin
2016-02-21,12,17,4,Sunny,0.0,59,10,1023,0,turin
2016-02-21,15,15,6,Sunny,0.0,65,10,1023,0,turin
2016-02-21,18,11,5,Clear,0.0,88,10,1022,0,turin
2016-02-21,21,7,3,Clear,0.0,86,10,1022,7,turin
2016-02-22,0,6,5,Cloudy,0.0,90,10,1021,28,turin
2016-02-22,3,7,3,Cloudy,0.1,92,10,1021,28,turin
2016-02-22,6,7,3,Rain,0.2,92,9,1020,14,turin
2016-02-22,9,11,7,Sunny,0.2,80,10,1019,7,turin
2016-02-22,15,9,9,Cloudy,0.1,82,10,1016,75,turin
2016-02-23,3,6,4,Rain,0.2,96,9,1014,32,turin
2016-02-23,6,7,4,Rain,0.3,91,9,1014,21,turin
2016-02-23,9,11,3,Sunny,0.0,66,10,1014,13,turin
2016-02-23,12,13,6,Sunny,0.0,53,10,1011,6,turin
2016-02-23,15,14,4,Sunny,0.0,51,10,1011,5,turin
2016-02-23,18,9,4,Clear,0.0,75,10,1011,3,turin
2016-02-23,21,7,8,Clear,0.0,66,10,1013,3,turin
2016-02-24,0,7,6,Clear,0.0,69,10,1014,2,turin
2016-02-24,3,6,7,Clear,0.0,72,10,1015,2,turin
2016-02-24,6,6,2,Sunny,0.0,77,10,1016,3,turin
2016-02-24,9,10,5,Sunny,0.0,58,10,1015,8,turin
2016-02-24,12,8,12,Sunny,0.0,42,10,1014,20,turin
2016-02-24,15,8,9,Cloudy,0.0,56,10,1013,50,turin
2016-02-25,9,7,6,Cloudy,0.0,82,10,1011,76,turin
2016-02-25,12,6,7,Cloudy,0.0,72,10,1009,62,turin
2016-02-25,15,7,9,Cloudy,0.1,69,10,1009,32,turin
2016-02-25,18,4,2,Clear,0.1,89,10,1009,20,turin
2016-02-25,21,2,0,Clear,0.0,92,10,1011,9,turin
2016-02-26,0,1,4,Clear,0.0,85,10,1011,11,turin
2016-02-26,3,3,5,Clear,0.0,74,10,1011,6,turin
2016-02-26,6,3,4,Sunny,0.0,71,10,1011,9,turin
2016-02-26,9,7,5,Cloudy,0.0,64,10,1010,45,turin
2016-02-26,12,5,7,Cloudy,0.0,60,10,1009,74,turin
2016-02-26,15,5,9,Cloudy,0.1,67,10,1008,68,turin
2016-02-26,21,2,8,Rain,1.5,89,9,1009,86,turin
2016-02-27,0,2,8,Rain,3.9,90,7,1008,100,turin
2016-02-27,3,3,9,Rain,2.7,92,7,1007,100,turin
2016-02-27,6,4,8,Rain,4.8,90,7,1007,97,turin
2016-02-27,9,5,11,Rain,2.3,84,9,1006,100,turin
2016-02-27,12,4,10,Rain,4.7,80,7,1004,100,turin
2016-02-27,15,4,8,Rain,2.3,85,9,1004,100,turin
2016-02-27,21,2,9,Rain,9.1,92,5,1003,100,turin
2016-02-28,0,2,8,Rain,16.4,91,5,1004,100,turin
2016-02-28,3,4,6,Rain,8.9,92,5,1003,100,turin
2016-02-28,6,5,6,Rain,16.7,92,5,1004,100,turin
2016-02-28,9,7,3,Rain,1.4,83,9,1007,45,turin
2016-02-28,12,6,1,Rain,1.9,77,9,1006,100,turin
2016-02-28,15,5,5,Rain,2.3,83,9,1005,72,turin
2016-02-28,18,4,14,Rain,8.9,91,5,1004,100,turin
2016-02-28,21,4,21,Rain,13.1,89,5,1001,100,turin
2016-02-29,0,5,17,Rain,23.3,90,5,999,100,turin
2016-02-29,3,6,9,Rain,8.3,92,5,999,100,turin
2016-02-29,6,7,4,Rain,13.6,91,5,1000,87,turin
2016-02-29,9,8,7,Rain,3.9,91,7,1003,100,turin
2016-02-29,12,8,9,Rain,5.9,85,7,1005,100,turin
2016-02-29,15,6,9,Rain,2.2,90,9,1007,100,turin
2016-02-29,18,5,6,Rain,3.2,96,7,1009,95,turin
2016-03-01,0,3,9,Rain,0.6,83,9,1013,18,turin
2016-03-01,3,5,8,Clear,0.0,78,10,1013,4,turin
2016-03-01,6,5,9,Sunny,0.0,76,10,1015,0,turin
2016-03-01,9,10,8,Sunny,0.0,60,10,1016,0,turin
2016-03-01,12,15,5,Sunny,0.0,46,10,1015,0,turin
2016-03-01,15,14,5,Sunny,0.0,49,10,1014,3,turin
2016-03-01,18,7,3,Clear,0.0,67,10,1016,8,turin
2016-03-01,21,5,8,Cloudy,0.0,66,10,1016,26,turin
2016-03-02,0,4,7,Clear,0.0,69,10,1016,23,turin
2016-03-02,3,6,5,Clear,0.0,73,10,1015,9,turin
2016-03-02,6,5,2,Sunny,0.0,78,10,1014,6,turin
2016-03-02,9,10,5,Sunny,0.0,63,10,1012,7,turin
2016-03-02,12,11,6,Sunny,0.0,59,10,1009,11,turin
2016-03-02,15,9,9,Sunny,0.1,66,10,1005,17,turin
2016-03-02,18,5,5,Rain,0.7,86,10,1003,72,turin
2016-03-02,21,5,12,Rain,1.0,78,9,1001,22,turin
2016-03-03,0,3,14,Rain,1.0,55,9,1001,11,turin
2016-03-03,3,4,10,Clear,0.1,56,10,1001,6,turin
2016-03-03,6,4,2,Sunny,0.1,62,10,1002,4,turin
2016-03-03,9,9,2,Sunny,0.0,48,10,1002,5,turin
2016-03-03,12,11,13,Sunny,0.0,35,10,1001,6,turin
2016-03-03,15,8,16,Sunny,0.1,37,10,1001,9,turin
2016-03-03,18,5,12,Clear,0.3,52,10,1003,7,turin
2016-03-03,21,2,14,Clear,0.0,56,10,1006,0,turin
2016-03-04,0,1,11,Clear,0.0,58,10,1008,4,turin
2016-03-04,3,1,9,Clear,0.0,58,10,1008,7,turin
